USA,0.012076299999982543
DEU,0.010905399999989497
CHN,0.01079889999999013
FRA,0.010504999999991875
GBR,0.01042339999999236
NLD,0.01012869999999411
BEL,0.01012859999999411
CAN,0.010093799999994317
JPN,0.009982899999994976
IND,0.009667499999996849
ARE,0.009656399999996915
ITA,0.009585099999997338
AUS,0.009278099999999161
TUR,0.008965800000001016
ESP,0.008963600000001029
SGP,0.00889440000000144
KOR,0.008890000000001466
CHE,0.008779100000002125
THA,0.008561200000003419
MYS,0.008559900000003427
HKG,0.008547100000003503
VNM,0.008399200000004381
IDN,0.00803730000000653
PRT,0.007906200000007309
MEX,0.007845200000007671
ZAF,0.007845100000007672
SAU,0.007816000000007844
PAK,0.007540700000007122
SWE,0.007509400000007036
POL,0.007494900000006997
RUS,0.007421100000006795
EGY,0.007314900000006504
BRA,0.0072696000000063805
UKR,0.007253200000006336
DNK,0.007134400000006011
NZL,0.007131100000006002
NGA,0.006870500000005289
BGD,0.0068147000000051364
GRC,0.006641500000004663
CHL,0.006528300000004353
MAR,0.006508100000004298
SEN,0.0062615000000036235
NOR,0.0062498000000035915
PHL,0.00623470000000355
KWT,0.006189700000003427
ISR,0.00618350000000341
GHA,0.0061631000000033544
CZE,0.00614680000000331
IRL,0.006101500000003186
LBN,0.006095200000003169
AUT,0.006048400000003041
CIV,0.005930600000002719
KEN,0.0058227000000024235
QAT,0.005818600000002412
ARG,0.005802700000002369
BGR,0.005732600000002177
DOM,0.005729000000002167
FIN,0.0057196000000021415
TZA,0.005689200000002058
TUN,0.005664700000001991
OMN,0.005508100000001563
JOR,0.0054790000000014836
COL,0.005477000000001478
GUY,0.005457500000001425
CMR,0.005443200000001386
AGO,0.005442700000001384
LKA,0.005431700000001354
PAN,0.00532060000000105
HUN,0.00530950000000102
MUS,0.005301900000000999
ETH,0.005299200000000992
SRB,0.0052709000000009144
DZA,0.005216900000000767
PER,0.0052022000000007266
MLI,0.005193300000000702
TTO,0.005169900000000638
MOZ,0.005107700000000468
COD,0.005100000000000447
CYP,0.005024800000000241
SVN,0.004974500000000104
SDN,0.0049348999999999955
GIN,0.004927899999999976
GAB,0.004894499999999885
HRV,0.00488159999999985
COG,0.004867399999999811
UGA,0.0048624999999997975
BHR,0.00481949999999968
LUX,0.004791999999999605
JAM,0.004756599999999508
ECU,0.004751199999999493
IRN,0.004746799999999481
BFA,0.004700099999999353
LTU,0.004686699999999317
SVK,0.0046357999999991776
GTM,0.0046291999999991595
AZE,0.0046072999999991
LBY,0.004590999999999055
BEN,0.0045845999999990375
TGO,0.004579299999999023
ZMB,0.004569199999998995
BLR,0.004564399999998982
IRQ,0.004552799999998951
MLT,0.0045344999999989005
MRT,0.004521299999998864
LVA,0.004516899999998852
GEO,0.004486999999998771
MDG,0.00448689999999877
NER,0.004434699999998628
MMR,0.004434599999998627
ALB,0.004434199999998626
KAZ,0.004400499999998534
SLE,0.004375399999998465
BRB,0.004370099999998451
URY,0.004365099999998437
CRI,0.004361599999998428
KHM,0.004347099999998388
EST,0.004338599999998365
VEN,0.004321999999998319
ATG,0.004308699999998283
CUB,0.004295299999998246
YEM,0.004243599999998105
NAM,0.004188799999997955
BIH,0.004174899999997917
HTI,0.004126099999997784
SLV,0.004078399999997653
SUR,0.004041299999997552
LBR,0.004020699999997495
HND,0.003993599999997421
SYR,0.00399309999999742
RWA,0.00397469999999737
LCA,0.0039223999999972265
GMB,0.003905499999997184
ARM,0.0038455999999972798
ZWE,0.00384539999999728
BOL,0.003843499999997283
FJI,0.0038393999999972897
BRN,0.0038189999999973224
UZB,0.0038171999999973253
BHS,0.0038025999999973486
ISL,0.0037906999999973677
DMA,0.0037763999999973906
TCD,0.003773699999997395
NPL,0.003738799999997451
DJI,0.003673699999997555
MDA,0.0036702999999975606
AFG,0.003614999999997649
MWI,0.0035973999999976774
VCT,0.0035880999999976923
SWZ,0.0035847999999976976
NIC,0.0035816999999977025
BLZ,0.003578799999997707
GNQ,0.0035753999999977126
GRD,0.0035529999999977485
MKD,0.003536999999997774
CAF,0.003516499999997807
PRY,0.0034900999999978493
KGZ,0.0034711999999978795
MNG,0.0034643999999978904
KNA,0.0034043999999979866
TJK,0.003381099999998024
MNE,0.0033680999999980447
SYC,0.0033555999999980647
MDV,0.0033233999999981163
ABW,0.0033149999999981298
NCL,0.003259899999998218
BWA,0.003244899999998242
BDI,0.0032234999999982764
PRK,0.0031433999999984047
GNB,0.0031378999999984135
PNG,0.0030854999999984974
MAC,0.0030412999999985682
CPV,0.003016599999998608
PYF,0.0029148999999987707
BMU,0.00290299999999879
TKM,0.002853599999998869
AIA,0.0028157999999989295
COM,0.002798599999998957
ERI,0.002764899999999011
MHL,0.0026909999999991294
LAO,0.0026214999999992408
VUT,0.0025653999999993306
LSO,0.002360999999999658
SLB,0.002346799999999681
STP,0.002292999999999767
TLS,0.0022700999999998037
WSM,0.00224739999999984
TON,0.002196199999999922
FSM,0.002127000000000033
ASM,0.002121900000000041
GUM,0.002120700000000043
KIR,0.002112600000000056
BTN,0.002044500000000165
MSR,0.0019183000000002916
GRL,0.0019135000000002889
PLW,0.001691300000000163
NRU,0.001415700000000007
TUV,0.0012809999999999306
